codigo,block_number,from_address,to_address,value,block_timestamp
0xc6e0bda93c9305de8e411dba7d40063674864cd1dc283f3085aded74789539bd,5225,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x022a006fcc619ebf387f413ef06932babd47ae0e,1.21e+18,1446153827
0x9a84053529819c26b20e0d0bade17a9a197759aeb6c8c6e1a412b5fa643cb57f,5225,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2168a57de94f09c20e03c90204edb65dbafdc6f6,5.2e+17,1446153827
0x558fd6cd2d409f4b68c2086e7a206a8312fc59cdae664186d11cf0b1c32f961a,5225,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x2c74a7afeb583c43ec5ce76768e994d49dd7ae52,7.61e+18,1446153827
0xc634c46d5f18d471d20386f4fa2bce817351253b93f577e0a8436998ce2399fb,5225,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x5bbc8885cd987500beba7842e7dd88c4b1dfbedc,3.3e+17,1446153827
0xe65023cc768a85e0f6b7e721fc744232ba0db4f69f2dc89be2d8d40eef79e0d6,5225,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa5b56b38c8d7f7c8883ccb68aec80413eccf72e4,2.09e+18,1446153827
0x09f905d84b0e7277dc9f93c989d29f6ff5c9eb8fee04da9d75c5956560f62bf8,5225,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x19af4b2766b8115b49e1fd31ae71caa12e706a96,5.34e+18,1446153827
0x22c33ae80c01c5c5d62147d6c73fb7ab2cfd3b8f2bf19808e347c3eedbe96e65,5226,0x25b198c30ed4ccb297e341afdabf8d1be000a684,0x32be343b94f860124dc4fee278fdcbd38c102d88,6.08e+17,1446153887
0xd0281cf0762fea634678006fea357b6f35c72282124023400b818b5f61fe3cbf,5226,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x78ff59159fafb4a337fd158fcf8d9603a7c6f03a,1.31e+18,1446153887
0x1ee121614d4719e6394b598871b3d30fb1b3b9cfa53bc359b9afe25e4ba724bc,5227,0x54cec426307c1acaa63b25aa48fade5df9e5d418,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1.31e+16,1446153918
0xe8154c7ecaaba5e3f4cae2a6c6d418a883de40ca37c7839f962bb7f8307ceb87,5227,0xcf684dfb8304729355b58315e8019b1aa2ad1bac,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,0.0,1446153918
0x4ee8d025ebb4787513894cdfc3f7ff2e0a46cbc68911b34357bb8df51fd764cf,5228,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x31191beeb5a3d7f5ebc5b193e98bd15ce10eb249,1.12e+18,1446153926
0x7bc887568f46e18f013601018cefb1d70aade3d85c55c917e86e3b9292cdc25a,5229,0x2c74a7afeb583c43ec5ce76768e994d49dd7ae52,0x32be343b94f860124dc4fee278fdcbd38c102d88,7.61e+18,1446153996
0x498a854fa1b74b47db5243823496be666ea093b269b256e68dca0bd603c1458e,5229,0x19af4b2766b8115b49e1fd31ae71caa12e706a96,0x32be343b94f860124dc4fee278fdcbd38c102d88,5.34e+18,1446153996
0xe14d7a69cde08d5cda9595886a235d3d66d93642ee61937621582534ed1237d5,5229,0xccc71f867bea3f961abfd4efd98a77fabd50cc20,0x32be343b94f860124dc4fee278fdcbd38c102d88,3.74e+19,1446153996
0x82bf0780e0b368bdd020c340f20419f109a6a807ef4b673af3d02f82ccb5b0fd,5229,0xadca16b4654a92cb67666c0cf61976ceee81ceeb,0x32be343b94f860124dc4fee278fdcbd38c102d88,4.51e+18,1446153996
0x275f891f8a4aac743ee9620574a0761e78d49215541e86d4ef7e41861ee904d0,5229,0x78ff59159fafb4a337fd158fcf8d9603a7c6f03a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.31e+18,1446153996
0x85c422d0e89e7bfbc28ac0a5442767d3915bc318d3fbcc9f7a005e540830383d,5229,0xd924aac0bcb65c13be4044f6bea8aae34d7a7126,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.21e+18,1446153996
0x85ec1f6365e179cce8658eb6e0538eaa3587b916494f80aefa658186e1940220,5229,0x022a006fcc619ebf387f413ef06932babd47ae0e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.21e+18,1446153996
0x59e34f1ea6585581d5cbbf985b4577fd165a82032f351194f81ee2be52eec4df,5229,0x5bbc8885cd987500beba7842e7dd88c4b1dfbedc,0x32be343b94f860124dc4fee278fdcbd38c102d88,3.29e+17,1446153996
0xabffa68894d6338198422c94647c3947164eb82c27200514f32442e57f319537,5229,0x7548566f611b89ebfb57c547fea0c293a2830ad2,0x32be343b94f860124dc4fee278fdcbd38c102d88,2.05e+17,1446153996
0x1581b95e37614965ddcc9bd977d9e2e5bd48a3b98c7d5b5365172ed4c4cbec4d,5229,0xdcb14605b0ee4f372d223e5df87aa9e760886d01,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.95e+19,1446153996
0x53a88483d351851248c019325a675c1d0656513740913e13c9ee1576648d8939,5229,0x339056b5a9401624edb4c5b84941aef6a65bd600,0x32be343b94f860124dc4fee278fdcbd38c102d88,6.53e+17,1446153996
0xa9b46f835497794161329c0b9ff1fc50f0251f66b19adf293805847a1486559a,5229,0x31191beeb5a3d7f5ebc5b193e98bd15ce10eb249,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.12e+18,1446153996
0xd6eea54897b727c90ee49235ae2efa6c5f144f0b554ec8f8b41a2b3da11ae0b3,5229,0x2088a335baee61e262233daa4acc64eb6c982049,0x32be343b94f860124dc4fee278fdcbd38c102d88,5.56e+18,1446153996
0xd0c052a5a61148c0c2e5badb0cb16b5be60488e9b6aa1635d92003ce1269f21a,5229,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf5d68c5de62c9d1e644285c07a5fc15631b16350,1.43e+18,1446153996
0xc61c3d4d59dc2ad1f9104e8ac21e158490b434d38ba7ab5c9a4f3e78e4232255,5229,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x720e99b3d1074a9a2899b53d4ba511491e8f8275,5.26e+17,1446153996
0x5d2a260e262733f3f8f7563c7f4aa790b020801164369a28caf0ac1f422bde5d,5229,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,0x32be343b94f860124dc4fee278fdcbd38c102d88,3.07e+18,1446153996
0xd51396e11b9978641f8de2fdd4e7cc980f00d9ecf1fcdd07fdcbc9d4b0300e9a,5229,0x2de9681e4016c20a05e9d6faf769c9e263b7cdb3,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.3e+18,1446153996
0xe7a9818f45643dbd3e4ac84ede0b10bd06d3ca58624f0b1b6499e9a77f71b432,5229,0x775e18be7a50a0abb8a4e82b1bd697d79f31fe04,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,0.0,1446153996
0x78b2a958f17210a7df20d0f3ffa21264c9a9f617ec05881161f47982d7351631,5229,0xa5b56b38c8d7f7c8883ccb68aec80413eccf72e4,0x32be343b94f860124dc4fee278fdcbd38c102d88,2.09e+18,1446153996
0x2eb0de8191450bed20128b326e189ec8fd53797643641842443566f1e328f4e1,5229,0x7af87a6d25246b24301347cf0662926760c0b013,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.14e+18,1446153996
0x46e6a1bec19cb11664666a3436c90c993a8456919938ac2f260c24d48c385c26,5230,0xfffbca3a38c3c5fcb3adbb8e63c04c3e629aafce,0x32be343b94f860124dc4fee278fdcbd38c102d88,2.75e+19,1446154005
0x6a089681a3929b5f841f82005ef5cec3b0ac3d473d4956f528e6af1ceb03f364,5230,0x5ea6bf193bc5b1b3f9605d1dfb8acaa8a856322e,0x32be343b94f860124dc4fee278fdcbd38c102d88,3.59e+17,1446154005
0xcf21c0021e6ae47e2975c581e65c9b7af9513adb6da86c497749d176e46daf8b,5231,0xb197aa5a56c22724a62ff2100f961c2a3a30aaab,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.28e+18,1446154014
0x355b3c887c3e7893aedb85c9c25c74760c5bb4c377bdae9865d30d351b572d29,5231,0x6588e8af5ca81c6bd63fb1c5b28003379e810466,0x32be343b94f860124dc4fee278fdcbd38c102d88,7.96e+18,1446154014
0x0a84e02b65457283c1c7394700b0d7cdd0755df745f03184b3f2acda04d7a518,5232,0x7084d5504192b43000330215e7294c8799c63f37,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.69e+18,1446154053
0x0b6a0e926e2f833c295a1d2d689cd13a05f03ae0b3d738e0d931aef85d161ced,5232,0x4bf192c00945897a93050a6e046ffc69c0654da0,0x32be343b94f860124dc4fee278fdcbd38c102d88,9.41e+17,1446154053
0x775cc45996e393b1b88c6bd9d4c4290f76fbb7c92282920e83e020332209501c,5232,0x8de2ce41308b824c346a87f8c8d8a60cab739473,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,0.0,1446154053
0x3e7e068e76e83e6b1e6587d21c1f260f1ce6a94f2b348418b388d6ec0a71ce06,5232,0x6e06e102b85fa3f5ec1a18f0f0d088772f343811,0x32be343b94f860124dc4fee278fdcbd38c102d88,4.61e+18,1446154053
0x5041bc78bcd4dba509dbf78ab57769258f02a752d386b517af15067053ee285f,5232,0xc87b2895ad1086df3c7f96b565ece1003c520976,0x32be343b94f860124dc4fee278fdcbd38c102d88,5.59e+17,1446154053
0x9163df3fa23e35ab007aa795c6919f398cef12ab454452887e457046b00437ae,5232,0x3a50c4baffb2b8525517f05ef5c32b9bce4218cf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.6e+18,1446154053
0xf48cbb100d47ed3d656dbfe722f230faf4e1b92437ddcdfad502d533f80c821e,5232,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xe209bd4c03d4d5785e88fcec5847da25a9d18c91,1.12e+18,1446154053
0xc95b6105b9375aa310b826d9265e5ba827fe1ff0cedcd55b2aaf3b2e1a5e18d7,5233,0xcf684dfb8304729355b58315e8019b1aa2ad1bac,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,0.0,1446154113
0x3cbd1f3a6d9f055b11ba04dd8f6021eed9ea55fc8404e842fef1d2c07937ae25,5234,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xb9a0a0410aa5e26bfa66cc3acaf0a6fc61df5588,1.08e+18,1446154145
0x4165243c59ff71398815b47c88c07b05370d8deed7e888fecc3f772d71795c85,5235,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xe3535c3a7f74fdd1447140e98fa5fe310028f40f,1.08e+18,1446154174
0x5d7eb3fba1b1c9a1378adf180403b48821cf2b075a9efe4abbe2b138e5b259e8,5235,0x8f5fc1b505d77a04bd2608fff9884ac3ebd87f20,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,0.0,1446154174
0xcda10afc316559deafec3c75db137cf94f05066a1f3168f59d5aba7d28622ca4,5236,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xe6bfc49eaae7b049ad54347d8ffa10dd6f971c6b,0.0,1446154203
0x7563c099d3f4fe414b0ed8f35e215d19a58e3557fa83065a35244e34ff7b49d4,5237,0x45c1392523399c1ce21ead4ecb808606c189fac2,0xc7696b27830dd8aa4823a1cba8440c27c36adec4,0.0,1446154210
0x6761a29f1d7b4f763c8d9199bf13633222325128110df713d671ef18914fe5bf,5238,0xb9a0a0410aa5e26bfa66cc3acaf0a6fc61df5588,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.08e+18,1446154216
0x49efac1d233f9f4e8537c4ac35b673f649ffac2a7d9538b6c4a1822628fc87da,5238,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0xde72e29d65eaabbd236b21c1d59a486c19abdad5,9.95e+19,1446154216
0xcff3107bc1b39e04c033d43a706babce38baa97a042f235b16e8f730289aefb7,5238,0xe3535c3a7f74fdd1447140e98fa5fe310028f40f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.08e+18,1446154216
0x5723a89240f88ddc7e80b0ff61903bd0522e56efd4db20a6f71b071d4a48385b,5239,0xf5d68c5de62c9d1e644285c07a5fc15631b16350,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.43e+18,1446154234
0xf50256678c80d69fcbf9a3353615170166501c6f1e3c6c5ad09b3c5c77387f8d,5240,0xe209bd4c03d4d5785e88fcec5847da25a9d18c91,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.12e+18,1446154241
0xa250e2401a4e445fefc0e096d5229f435356cdd6aa417eb109b84913521831be,5240,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xe84177931958510cc5763087936d7ef6ea373ef6,1.08e+18,1446154241
0xf1fc7b04880ee0d9fe7e73bdf32b6d7f1566137d56173ebc0e8d5103fb6c87ef,5240,0x8de2ce41308b824c346a87f8c8d8a60cab739473,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,0.0,1446154241
0x01c7ce35b8c237cc0a2fa7f062c2559e95e0499cf8db1f815bd3ccd247de212f,5241,0x8780df4d23406d31d9657c294e16bb2cab207b63,0xdae787ec66e65c60ad35203800b97b45fcb0f909,9.31e+18,1446154248
0xe71b440161db51a606b4af44d0099a347b0c47ebe733b085b5a8a44255d37480,5242,0x03b07af980aabadc23363c7e0f3fbe46d1a4f351,0xdae787ec66e65c60ad35203800b97b45fcb0f909,8.8e+18,1446154255
0x83d80fb44e3a1842053ad35d4fa2179e27fffb09e96c1f55cf210c4bfca4fbbb,5242,0xdfb9bd95924fd8d6f4434e98a4bb9207f06143b0,0xdae787ec66e65c60ad35203800b97b45fcb0f909,1.28e+18,1446154255
0x00bfafb900639e39609dbbe3b88e83f786ef2e032e43a53579c659a912fa7cd6,5242,0xb6e1bacddafbbb5bd4c49513306017ff497bc1d5,0xdae787ec66e65c60ad35203800b97b45fcb0f909,4.71e+18,1446154255
0x1fb134a5199fae25f7ee1a083859d2adae423c222f0f9a48ec9d0ff540e9a364,5243,0x6606abe9cad2e2fe7f5309f760ba4d59cd029046,0xc3abf44eb0fd8e7e9a6e6a80ae0dd8f9d099a029,9.39e+17,1446154278
0xff8d5d91c6c5765d5b0702d413fe3df24f0534af560dc8d6af425952b3917c44,5243,0xb3075679ec33c90b833f92021683f46599f7f5cc,0xc5c963d15ffd6999978a9cff881db0ff0d0c64e5,1.33e+17,1446154278
0x281b39704d879e04c8c46620814fbb9fa6450f61cc8d37588f56147b0dc71607,5243,0x6fbc6a5d543ef6c46bb946f9631581b0960aaf52,0xbf597c07fd54528ee3847844cac29df1689d7296,4.07e+17,1446154278
0x3349cb5fb78892f38dfb34ddbe9b48e07f7e66881fa9947a1351d2a70afbec9e,5243,0x61e3701dc83de93b50c95a8811045662bf4ff32f,0xc3abf44eb0fd8e7e9a6e6a80ae0dd8f9d099a029,9.22e+18,1446154278
0xd3c6797824fc238e21c08d376e06bdb397d9e6cd10501cfcb9cff7b5c10df03f,5243,0xb65cdc583a1158aedeb04132041402a257db333d,0x9f7bfaa50c9618d180d9fe8a354147f6c49aa242,2.11e+18,1446154278
0x602c3b0f427d86db5129d03a680eb86a6e166f4ef85f4599c2b81d86abd8d0f6,5243,0xc06a8957ea3eead95a27c9af22d06a83f041b2f2,0xeab399c9bab366117160ab3ebc84dd7efdb9e35f,2.53e+18,1446154278
0xc2bd9212b1512ac6aa2fd3960557eec86e254c6f67935ac7e70b01af9b8ca784,5243,0x9180aa69a2983d3e90928483dc09d58f2eaf0b8a,0xc5c963d15ffd6999978a9cff881db0ff0d0c64e5,6.5e+18,1446154278
0xd8d9999f3ad18c2afef8b640f0d9d1a14e79b121435a679fa23ba4ef7e7870aa,5243,0x4778c5e2dcfe0c8bbbd5c6645d63ae8ac0e825b3,0xc3abf44eb0fd8e7e9a6e6a80ae0dd8f9d099a029,5.85e+18,1446154278
0xeb7f668a1ec16def5b5894ac1e1a798e5ac8543af70f7be1c2d1e8009f9683c0,5243,0x5cf0844a4079a5bba5cb21b7d06a2a46f2b8cd33,0xfd69b0b5a596b9fd2bcd72ca5c35442355012ab2,2.92e+18,1446154278
0x6095bafea6376f62842e90673564c94e7844319b7043ff00e8f9b741b6c2b7f9,5243,0x28520589d0bbd411b234e829d14a2e0a8062e734,0xc3abf44eb0fd8e7e9a6e6a80ae0dd8f9d099a029,9.14e+18,1446154278
0x235fc2c8fbce3e39372335593c2bd1e646a3518860e20a476fb601ace5e2d8a8,5243,0x096b0e4212a1b3712e6f30c4abe3592db17a4307,0xeab399c9bab366117160ab3ebc84dd7efdb9e35f,8.99e+18,1446154278
0x8974b79dfd8c232e9b36837197e1b28d9b9524a8a7b2dd232de288abfd9c29b2,5244,0x0bbdbefee311f4a9277da17464a588de2f1fcf0f,0xeebb30eea0396ba877f0033ec08434aef280bcd1,7.25e+18,1446154284
0x8b7b1c1882b9266b54553647e25bd39065f0eb29ad77c1d049d9fe16b223ea27,5245,0x9fa8cb619b4e8f92462bc134e6637d1eea65a688,0xeebb30eea0396ba877f0033ec08434aef280bcd1,1.87e+18,1446154322
0x7bfb53db977f3fdaf2e1ae907765f7db352bfa36d56654ec4e3b5580c128cb50,5245,0xf6c5a9f0f0803b1789a26335db61a3dbab05f873,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.19e+18,1446154322
0x05d6610a3a9cfd5541e8a1e2fdb0cc9229b6f035c9506c54fa2a5931b58d27a5,5245,0x5bc18fe793bde5cbfb3ec46aa4e9cc5ace41da47,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,3.29e+18,1446154322
0x6958d6e4c677f1f85228c16abe50f8c03ee1601a996fe191a5bf6f8fd7984489,5245,0xfbc8f42964a909b6a7b3619ae6c697ceafba1294,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.24e+18,1446154322
0x6aab61c8a09fa81779d0827202cc7a8d41014c8d8001679990596be687a9df1f,5245,0x390be528ca12c79ccf92290b9b5475686b132294,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.36e+18,1446154322
0xe2ba5c0a5056424e0cca88f6cc16da1ae834523f2e62ebc34f3cca8888e5edb0,5245,0x0000000000000000000000000000000000000000,0x5f58aeb597701f430f4acee69c3928864b72fcff,0.0,1446154322
0x5bf7fdaed3fc946b3ac501d5cb6ab6524530aa1649ca7b7d49f4f65967d23571,5245,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x24d0a28c70bac94698980f2c297ee1cf505f06cb,1.05e+18,1446154322
0xe9703f77985e17c901a118d2f7978a19f63a50c912bbb4578045796e7cee192c,5245,0x9ab9294a99ffe56831cd57596e2be7c06f141ddb,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,6.44e+18,1446154322
0xcebaa03d0e47b5b66c32f26ff744deca8afdd5ba20d8498c30eb9d9fd483fef4,5245,0xa24ce1fc90b5ff92c7bbbf721ddb9dc50476ae97,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.26e+18,1446154322
0xe3412eb216bb5415d86309447844b2e1aa3c60eea53a43ce5dd02a48f375e575,5245,0x5f8929849b007898cf257de8521c4eb651307ff8,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,1.73e+17,1446154322
0xd6653ae6578944c123f8e4bd39cb3fa143cd47c775daa6f583b762b65d9fdf20,5245,0x5f6b4bebddaa865a0426400bb5ec81f4da09e6d8,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.33e+18,1446154322
0x57ca0dc60f56ac7894d116502f3f495f4f436ffacba9148f090784dd1a27d2e7,5245,0xa6e76ebaad687e5145da8e57906a990ef99c23c0,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.44e+18,1446154322
0x0336bca18dbf52859d82feb58d87e8cd700f2d2917709e6c71ef2cbf5181a871,5245,0x1e71af93557a7cd178bc8ddb96708f99e69d9183,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.32e+18,1446154322
0xb9c4a0521d8affcb4ba16d4d2e515c07ba982bf6b5419bd85c63870eb9994cc5,5245,0x9b04acb99e1ef29de8705e635b1c0bd435a6f980,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,1.9e+18,1446154322
0x0fac381de4788194ac63666614a09222f86a86661370eda00aa0880c564181b3,5245,0x4878bc73f420b5989437dc7c8dbf2df2814d91a2,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,9.34e+18,1446154322
0x2cbbb6b1a2d4e0573b670240f6cdef00f54f4a239abfd394091f4b9ff901b38f,5245,0xdebdba4d3192bf7714c091f2d80c2c7f932cae48,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,8.97e+18,1446154322
0x5e166b4611c283eff1d7c8daf1fdaac65387cd9f4fb59f05f779124761a010d5,5245,0xd01e84127da364b0bf343b697ecfcada88aa3238,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,4.56e+18,1446154322
0x49db57250867be1df89b32fa4450c0bfb79ef1b9aafd79716891460ae6a05c1f,5245,0xd1b58cc356401820f583f5ab54c2ee1c766406ed,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,6.03e+17,1446154322
0xddcf4e8ce31b80e0586654fba8729773ae25d4e4408ba69ce6e4a995ff353988,5245,0x919552cce9a21ad2c6fb96e6eb2055deca16b3bc,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,7.48e+18,1446154322
0xc838a7098c8af63e90840e064a48f78a3e0519f11d9a41c720fb608fc30a1b97,5245,0x3a8f417a5007fe16a4a1f411d50f277bb456aa94,0xeebb30eea0396ba877f0033ec08434aef280bcd1,9.22e+18,1446154322
0x35bebab71f535ba576d777a14f6a4104d749b8ef36e227e8cac6b515e7062965,5245,0xe6f5f127952ba468a3e82caded22959c9ba9b877,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,8.55e+18,1446154322
0xd57ae1557be9e42d042d5728841f437a382f81869c531838bd280b0f762bc946,5245,0x5d3365ae1edaf45605f571128fc49a906c7fa51b,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,5.57e+18,1446154322
0xf2a242a6c46fafda33d6a44e42bebb7332b86e929d014437ed29ce5c215cba0b,5245,0x9676dbc03abcca1f10dee2984c1f9c086ad9c282,0xbc72f4cecec513780d3d3921332af2d741f79adc,4.51e+18,1446154322
0x2d844cf5f0b0bcddccf6f6a60e6968a839be4067c1c53b46c00f66979834efe8,5246,0x0fc51b1fd9d3fbc14b0ad429d0de7eccc3d913a4,0x58b5e363b58c2f375854bcc4b6186e811ecabdeb,2.67e+17,1446154330
0x9badf7725147e1025d60705f663f1c868f93a7a6a493223a978afc0da7127cae,5246,0x5907856809e712469f8dfa71b776706b9bc63a0e,0xacaf3b98618fc7689db5ed79c0b1d78f671648e4,9.16e+18,1446154330
0x941081d9db34f9a8692e01c9c0e224c8581c6e35f1ff260ddab5f7078be6936b,5246,0x2ae475d4419dcb819594b9b9b6f88291b6e561eb,0xb1fe5d0f4c2c162ad2c7953c7da5b456d37a6379,5.26e+18,1446154330
0x705e80f5ad6aa95da0d40c36a8bc48c7f8427eb5b5e69fd77f2cab2c6d0bfd2b,5247,0x03028143cd536a7d4aad1742dc8af55e2ca61e30,0xacaf3b98618fc7689db5ed79c0b1d78f671648e4,3.35e+18,1446154378
0x91332b6a0163c0a349c4449160268a7ea0b83c78dc121da98f36c1cee94c91ec,5247,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x5b5572b3a19bac3bcd84308223e25b607187282b,1.03e+18,1446154378
0xf3fd2e620463e64e6a0e0f95eab556e091926fed38d2190f6822a5aea924ab26,5247,0x9d0b48b3df6f2b7240a46718e3e5d5bed72de91e,0x9bdfd1dbba369663f43d59bbf3a8de0bc3f9f269,1.59e+18,1446154378
0x3862ec25c8e70ebab4edc711fc1f10f90b05cb2265c78b48eecbf97f99e66ed4,5248,0x8f5fc1b505d77a04bd2608fff9884ac3ebd87f20,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,0.0,1446154398
0xcc5ac6b2540a10223def70a59725f4d40c80c830521d819281a06139acdae8cd,5249,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xecdf9d571849de520c84ebed7ac4551e483ea5b3,1.02e+18,1446154402
0xf724c1e17bb37ac8236648ccb130b922bdfac36fd88f2e16d57ae8f2e27b5644,5250,0x8266c4a0e9301661f19c936b7bd16c0dfa37c6e6,0xb278e4cb20dfbf97e78f27001f6b15288302f4d7,0.0,1446154412
0x2d60d9d84f2d7b402a930233798a500039f22df1d228b55a92416d42cfe94483,5251,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x84771703fafdc89f464fdcff7463a6453bf1686f,5.27e+19,1446154429
0x50a0a3d51b6af0d504d867544c6ab0551087b3a134ff60b641817e2ad9add152,5252,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x54cec426307c1acaa63b25aa48fade5df9e5d418,9500000000000000.0,1446154432
0x656532bb60d6a4bc1e93fe200c00abe2cea382eb362f5eeff4b3a1a3f405fb93,5252,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x7655f254579f5546836de8f508e9091aefb27645,1.08e+18,1446154432
0x79d200231fdd2a7c63cc4ddd55a76d1e0b93687153fbd7b28ab30ea439afcd16,5253,0xfd69b0b5a596b9fd2bcd72ca5c35442355012ab2,0x32be343b94f860124dc4fee278fdcbd38c102d88,2.91e+18,1446154486
0x1340b763d9cbdcde9a096d41be4e9b2fbb1d1cd28b1c0904ce97f9571f94f9b6,5253,0xacaf3b98618fc7689db5ed79c0b1d78f671648e4,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1.25e+19,1446154486
0x4f342932f3fdc7c0dddc5faa052dfb08996daa821a66b20ba3907db89ee1fc49,5253,0xc5c963d15ffd6999978a9cff881db0ff0d0c64e5,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,6.63e+18,1446154486
0xef57676af7d711193fd3040771c67334a29f623e1bbef31091bed4c3b62e84b1,5253,0x8e33bfa30c0c6eb3652321ff52e2fb3143fa51bf,0xac797d6b17880e5c07dd791675b3a64c2c84f39f,2e+19,1446154486
0x467db0f24ce0614b1e82e146b7cd8b911c281daaadf80b31370cb369fafae03d,5253,0xecdf9d571849de520c84ebed7ac4551e483ea5b3,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.01e+18,1446154486
0x0ef075bcbf8107182261cb53e34a3560eb5b35c819376da993da1669b025a83d,5253,0x81c294cbb1360edbe5b9b00743aff8ebf499076c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.22e+20,1446154486
0x0eb6d526a9545b977101ae7fd9917a43457764f35e95c7cdd535f5b71a726c04,5253,0xde72e29d65eaabbd236b21c1d59a486c19abdad5,0x32be343b94f860124dc4fee278fdcbd38c102d88,9.95e+19,1446154486
0xfc7bfd8822899004419d0a3715087e97508256c445ff5dab7b3bacbbc12375b8,5253,0xeebb30eea0396ba877f0033ec08434aef280bcd1,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.83e+19,1446154486
0x89b6fc2d6e35d5bead95dd31c3c4d472fed401d4385d3b5dacf29b5e33a6410d,5253,0x9f7bfaa50c9618d180d9fe8a354147f6c49aa242,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,2.11e+18,1446154486
0xe40310e5f483ee48d845d26827f6869f373fa6a7e65b1fbb078ec565101ff627,5253,0x58b5e363b58c2f375854bcc4b6186e811ecabdeb,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,2.66e+17,1446154486
0x0fdf9e2cdbde1e5aceb5a76b2cb3880d44c2e7146393fe01b3e0950ee7070a80,5253,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xefaa23397c85df68ff1708b489856b006b30eed2,1.42e+18,1446154486
0x457f1ec4d21d6c068cc80b92b4823eeacd18fb0ef904a56799891d0aa5efc38b,5254,0x8f5fc1b505d77a04bd2608fff9884ac3ebd87f20,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,10000.0,1446154501
